country_or_area,year,quantity,category,transaction_type,additional_transaction_info,metrics,calculation_unit
Viet Nam,2006,1792.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,2005,1700.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,2004,1560.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,2003,1249.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,2002,1350.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,2001,1126.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,2000,1042.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1999,1016.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1998,991.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1997,970.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1996,930.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1995,784.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1994,707.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1993,673.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1992,390.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1991,392.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,1990,95.0,hard_coal,consumption by households,,metric tons,thousand
Viet Nam,2014,11687.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2013,12973.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2012,13391.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2011,16952.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2010,15461.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2009,13219.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2008,11482.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2007,7698.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2006,6817.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2005,6814.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2004,6489.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2003,5436.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2002,5258.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2001,5013.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2000,4177.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1999,4132.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1998,4380.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1997,4414.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1996,2912.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1995,2693.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1994,2429.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1993,2503.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1992,2793.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,1991,2847.0,hard_coal,"consumption by manufacturing, construction and non-fuel mining industry",,metric tons,thousand
Viet Nam,2014,3360.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2013,3170.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2012,3170.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2011,3012.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2010,2835.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2009,2607.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2008,2570.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2007,2424.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2006,2415.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2005,2335.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2004,2172.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2003,1893.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2002,1915.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2001,1671.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2000,1578.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1999,1521.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1998,1516.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1997,1527.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1996,1212.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1995,1003.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1994,741.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1993,709.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1992,414.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1991,418.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,1990,576.0,hard_coal,consumption by other,,metric tons,thousand
Viet Nam,2006,584.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,2005,595.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,2004,571.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,2003,592.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,2002,520.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,2001,500.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,2000,493.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1999,463.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1998,460.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1997,460.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1996,219.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1995,174.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1994,0.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1993,0.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1992,0.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1991,0.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,1990,481.0,hard_coal,consumption by other consumers,,metric tons,thousand
Viet Nam,2014,10308.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2013,11747.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2012,12348.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2011,16258.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2010,15461.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2009,13219.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2008,11482.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2007,7698.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2006,6817.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2005,6814.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2004,6489.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2003,5436.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2002,5258.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2001,5013.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,2000,4177.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1999,4132.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1998,4380.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1997,4414.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1996,2912.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1995,2693.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1994,2429.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1993,2503.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1992,2793.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1991,2847.0,hard_coal,"consumption by other manuf., const. and non-fuel ind.",,metric tons,thousand
Viet Nam,1996,9.0,hard_coal,consumption by other transport,,metric tons,thousand
Viet Nam,1995,10.0,hard_coal,consumption by other transport,,metric tons,thousand
Viet Nam,1994,26.0,hard_coal,consumption by other transport,,metric tons,thousand
Viet Nam,1993,24.0,hard_coal,consumption by other transport,,metric tons,thousand
Viet Nam,1992,20.0,hard_coal,consumption by other transport,,metric tons,thousand
Viet Nam,1991,30.0,hard_coal,consumption by other transport,,metric tons,thousand
Viet Nam,1996,9.0,hard_coal,consumption by transport,,metric tons,thousand
Viet Nam,1995,10.0,hard_coal,consumption by transport,,metric tons,thousand
Viet Nam,1994,26.0,hard_coal,consumption by transport,,metric tons,thousand
Viet Nam,1993,24.0,hard_coal,consumption by transport,,metric tons,thousand
Viet Nam,1992,20.0,hard_coal,consumption by transport,,metric tons,thousand
Viet Nam,1991,30.0,hard_coal,consumption by transport,,metric tons,thousand
Viet Nam,2014,41.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2013,39.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2012,39.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2011,37.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2010,35.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2009,37.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2008,40.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2007,38.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2006,39.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2005,40.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2004,41.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2003,52.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2002,45.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2001,45.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2000,43.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1999,42.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1998,65.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1997,97.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1996,63.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1995,45.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1994,34.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1993,36.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1992,24.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1991,26.0,hard_coal,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2014,7265.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2013,12808.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2012,15219.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2011,17163.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2010,19876.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2009,24992.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2008,19357.6,hard_coal,exports,,metric tons,thousand
Viet Nam,2007,32072.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2006,29308.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2005,17988.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2004,11636.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2003,7261.9,hard_coal,exports,,metric tons,thousand
Viet Nam,2002,6047.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2001,4291.6,hard_coal,exports,,metric tons,thousand
Viet Nam,2000,3251.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1999,3259.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1998,3162.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1997,3454.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1996,3647.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1995,2821.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1994,2068.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1993,1736.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1992,1306.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1991,945.0,hard_coal,exports,,metric tons,thousand
Viet Nam,1990,789.0,hard_coal,exports,,metric tons,thousand
Viet Nam,2014,15047.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2013,16143.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2012,16561.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2011,19964.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2010,18296.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2009,15826.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2008,14052.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2007,10122.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2006,9232.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2005,9149.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2004,8661.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2003,7329.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2002,7173.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2001,6684.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2000,5755.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1999,5653.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1998,5896.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1997,5941.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1996,4133.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1995,3706.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1994,3196.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1993,3236.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1992,3227.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1991,3295.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,1990,576.0,hard_coal,final consumption,,metric tons,thousand
Viet Nam,2014,15047.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2013,16143.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2012,16561.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2011,19964.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2010,18296.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2009,15826.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2008,14052.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2007,10122.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2006,9232.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2005,9149.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2004,8661.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2003,7329.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2002,7173.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2001,6684.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2000,5755.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1999,5653.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1998,5896.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1997,5941.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1996,4133.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1995,3706.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1994,3196.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1993,3236.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1992,3227.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1991,3295.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,1990,576.0,hard_coal,final energy consumption,,metric tons,thousand
Viet Nam,2014,42.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2013,620.793,hard_coal,imports,,metric tons,thousand
Viet Nam,2012,626.991,hard_coal,imports,,metric tons,thousand
Viet Nam,2011,0.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2010,0.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2009,0.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2008,0.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2007,546.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2006,636.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2005,505.0,hard_coal,imports,,metric tons,thousand
Viet Nam,2014,41086.0,hard_coal,production,,metric tons,thousand
Viet Nam,2013,39655.0,hard_coal,production,,metric tons,thousand
Viet Nam,2012,40512.0,hard_coal,production,,metric tons,thousand
Viet Nam,2011,44984.0,hard_coal,production,,metric tons,thousand
Viet Nam,2010,43940.0,hard_coal,production,,metric tons,thousand
Viet Nam,2009,43715.0,hard_coal,production,,metric tons,thousand
Viet Nam,2008,39777.0,hard_coal,production,,metric tons,thousand
Viet Nam,2007,42483.0,hard_coal,production,,metric tons,thousand
Viet Nam,2006,38778.0,hard_coal,production,,metric tons,thousand
Viet Nam,2005,34093.0,hard_coal,production,,metric tons,thousand
Viet Nam,2004,27349.0,hard_coal,production,,metric tons,thousand
Viet Nam,2003,19314.0,hard_coal,production,,metric tons,thousand
Viet Nam,2002,16409.0,hard_coal,production,,metric tons,thousand
Viet Nam,2001,13397.0,hard_coal,production,,metric tons,thousand
Viet Nam,2000,11609.0,hard_coal,production,,metric tons,thousand
Viet Nam,1999,9629.0,hard_coal,production,,metric tons,thousand
Viet Nam,1998,11672.0,hard_coal,production,,metric tons,thousand
Viet Nam,1997,11388.0,hard_coal,production,,metric tons,thousand
Viet Nam,1996,9823.0,hard_coal,production,,metric tons,thousand
Viet Nam,1995,8350.0,hard_coal,production,,metric tons,thousand
Viet Nam,1994,6157.0,hard_coal,production,,metric tons,thousand
Viet Nam,1993,5575.0,hard_coal,production,,metric tons,thousand
Viet Nam,1992,5232.0,hard_coal,production,,metric tons,thousand
Viet Nam,1991,5204.0,hard_coal,production,,metric tons,thousand
Viet Nam,1990,4627.0,hard_coal,production,,metric tons,thousand
Viet Nam,2014,660.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2013,974.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2012,1313.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2011,-219.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2010,1718.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2009,-2587.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2008,0.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2007,-6092.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2006,-5895.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2005,1814.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2004,2599.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2003,0.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2002,0.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2001,-300.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2000,550.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1999,-1180.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1998,337.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1997,-180.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1996,617.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1995,814.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1994,-10.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1993,500.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1992,-200.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1991,-250.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,1990,-316.0,hard_coal,stock changes,,metric tons,thousand
Viet Nam,2014,33203.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2013,26493.793,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2012,24606.991,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2011,28040.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2010,22346.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2009,21310.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2008,20419.4,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2007,17049.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2006,16001.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2005,14796.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2004,13114.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2003,12052.1,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2002,10362.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2001,9405.4,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2000,7808.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1999,7550.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1998,8173.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1997,8114.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1996,5559.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1995,4715.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1994,4099.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1993,3339.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1992,4126.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1991,4509.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,1990,4154.0,hard_coal,total energy supply,,metric tons,thousand
Viet Nam,2014,17088.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2013,13699.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2012,11374.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2011,10869.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2010,8960.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2009,6571.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2008,6459.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2007,6414.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2006,6192.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2005,5341.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2004,4453.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2003,3071.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2002,2678.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2001,2288.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2000,2053.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1999,1896.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1998,2276.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1997,2173.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1996,1377.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1995,1009.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1994,901.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1993,601.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1992,699.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1991,963.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,1990,2765.0,hard_coal,transformation,,metric tons,thousand
Viet Nam,2014,17088.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2013,13699.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2012,11374.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2011,10869.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2010,8960.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2009,6571.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2008,6459.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2007,6414.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2006,6192.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2005,5341.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2004,4453.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2003,3071.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2002,2678.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2001,2288.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2000,2053.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1999,1896.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1998,2276.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1997,2173.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1996,1377.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1995,1009.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1994,901.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
